id,slug,title,country,ancestry,lat,lon,source,confidence,wikidata_id,notes,llm_lat,llm_lon,llm_confidence,llm_notes,llm_excluded
557,nazareth-basilica-of-annunciation-exterior,Nazareth Basilica of Annunciation Exterior,Israel,Lower Galilee / North / Israel / Browse by Countries,32.702102777778,35.29785,wikidata,medium,Q430776,matched 'Nazareth' (city in Israel; predominantly inhabited by Muslim-Arab citizens of Israel; a center of Christian pilgrimage as the childhood home of Jesus) — place class; country match,32.702100,35.297900,high,"The Basilica of the Annunciation in Nazareth is a famous singular site; the existing candidate coordinates match the known location of this major Christian pilgrimage site in Nazareth, Israel.",
558,mamshit,Mamshit,Israel,Negev Highlands / South / Israel / Browse by Countries,31.026111,35.063889,wikidata,high,Q2391522,matched 'Mamshit' (archeological site in Israel) — archaeological/historic class; country match,,,,,
560,perga-stadium-and-theater,Perga Stadium and Theater,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,39.116667,27.183333,wikidata,high,Q18986,matched 'Pergamon' (ancient city of Ionia in modern-day Turkey and UNESCO World Heritage Site) — archaeological/historic class; country match,,,,,
561,daily-life,Daily Life,Israel,Temple Mount Platform/Haram - 6 folders / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,30.8187422,34.8108561,nominatim,low,,"matched 'חניון יום עין עקב, מעלה צין, מועצה אזורית רמת נגב, נפת באר שבע, מחוז הדרום, 8499300, ישראל'",31.768300,35.235300,high,"Description explicitly refers to Haram esh-Sharif (Temple Mount), a singular sacred site in Jerusalem; the ancestry confirms Temple Mount Platform/Haram in Jerusalem.",
562,alalakh-tell-atchana,Alalakh - Tell Atchana,Turkey,Eastern Turkey / Turkey / Browse by Countries,36.237777777778,36.384722222222,wikidata,high,Q575249,"matched 'Alalakh' (archaeological site in Reyhanlı, Hatay, Turkey) — archaeological/historic class; country match",,,,,
563,tell-tayinat,Tell Tayinat,Turkey,Eastern Turkey / Turkey / Browse by Countries,36.2475,36.376388888889,wikidata,high,Q907974,"matched 'Tell Tayinat' (archaeological site in Hatay, Turkey) — archaeological/historic class; country match",,,,,
564,zincirli-samal,Zincirli (Sam'al),Turkey,Eastern Turkey / Turkey / Browse by Countries,37.103611111111,36.678611111111,wikidata,high,Q1039186,"matched 'Zincirli Höyük' (former country and archaeological site in Islahiye, Gaziantep, Turkey) — archaeological/historic class; country match",,,,,
565,jericho-nt,Jericho NT,Israel,Jordan Valley / Central / Israel / Browse by Countries,31.781297,35.2388827,nominatim,low,,"matched 'יריחו, העיר העתיקה, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9119001, ישראל'",31.871500,35.452500,medium,"Description pinpoints Herodian palace remains at Tulul Abu el Alaiq near Wadi Qilt north of Jericho, with Tell es Samarat theater/stadium further north; coordinates target the Tulul Abu el Alaiq archa",
567,delos-synagogue,Delos Synagogue,Greece,Cyclades Islands / Greek Islands / Greece / Browse by Countries,37.4048564,25.2744985,wikidata,high,Q1529452,"matched 'Delos Synagogue' (ancient synagogue in Mykonos Municipality, Greece) — archaeological/historic class; country match",,,,,
568,hazor-recent-excavations,Hazor Recent Excavations,Israel,Huleh Valley / North / Israel / Browse by Countries,33.0076,35.594,wikidata,high,Q8049270,"matched 'Khirbet, Yarda' (archaeological site in the Upper Galilee, Israel) — archaeological/historic class; country match",,,,,
569,adada,Adada,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,37.575161111111,30.985311111111,wikidata,high,Q346649,matched 'Adada' (ancient city of Pisidia in modern-day Turkey) — archaeological/historic class; country match,,,,,
570,sagalassos-upper-city,Sagalassos Upper City,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,37.67805556,30.51944444,wikidata,high,Q279191,matched 'Sagalassos' (ancient city of Pisidia in modern-day Turkey; tentative UNESCO World Heritage Site) — archaeological/historic class; country match,,,,,
571,sagalassos-upper-agora,Sagalassos Upper Agora,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,37.67805556,30.51944444,wikidata,high,Q279191,matched 'Sagalassos' (ancient city of Pisidia in modern-day Turkey; tentative UNESCO World Heritage Site) — archaeological/historic class; country match,,,,,
572,baram,Baram,Israel,Upper Galilee / North / Israel / Browse by Countries,33.0590837,35.433945,nominatim,low,,"matched 'ברעם, מועצה אזורית גליל עליון, נפת עכו, מחוז הצפון, ישראל'",33.059084,35.433945,high,"The existing candidate matches the Nominatim result for Baram in Upper Galilee, confirmed by description's location ~2km south of Israel-Lebanon border and archaeological significance as a Talmudic-pe",
573,assos-agora-necropolis-theater,"Assos: Agora, Necropolis, Theater",Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,39.490556,26.336667,wikidata,high,Q744631,matched 'Assos' (ancient city of Troas in modern-day Turkey) — archaeological/historic class; country match,,,,,
574,ephesus-paul-and-thecla-cave,Ephesus Paul and Thecla Cave,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.939722,27.348611,wikidata,high,Q47611,matched 'Ephesus' (ancient Greek city in Anatolia) — archaeological/historic class; country match,,,,,
575,göbekli-tepe,Göbekli Tepe,Turkey,Eastern Turkey / Turkey / Browse by Countries,37.1426608,38.5438986,wikidata,low,Q6725597,"matched 'Göbekli' (mahalle (administrative quarter) in Karaköprü, Şanlıurfa, southeastern Turkey) — country match",37.223300,38.726700,high,Göbekli Tepe is a famous Neolithic site explicitly described as located about 15 km north of Şanlıurfa in southeastern Turkey; the description and title unambiguously identify this well-documented arc,
576,sinope-museum,Sinope Museum,Turkey,North Central Turkey / Central Turkey / Turkey / Browse by Countries,42.025,35.143,wikidata,high,Q107557833,"matched 'Sinope' (ancient Greek city-state of the Black Sea, predecessor to Sinop, Turkey) — archaeological/historic class; country match",,,,,
577,sinope,Sinope,Turkey,North Central Turkey / Central Turkey / Turkey / Browse by Countries,42.025,35.143,wikidata,high,Q107557833,"matched 'Sinope' (ancient Greek city-state of the Black Sea, predecessor to Sinop, Turkey) — archaeological/historic class; country match",,,,,
578,amisus-samsun,Amisus (Samsun),Turkey,North Central Turkey / Central Turkey / Turkey / Browse by Countries,41.319117,36.323668,wikidata,high,Q16330562,"matched 'Amisus' (ancient Greek city, present-day Samsun, Turkey) — archaeological/historic class; country match",,,,,
579,gergesakursi,Gergesa/Kursi,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.826086111111,35.650377777778,wikidata,high,Q2469418,matched 'Kursi' (archaeological site on the Golan Heights) — archaeological/historic class; country match,,,,,
580,magdala-synagogue,Magdala Synagogue,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.839166666667,35.5075,wikidata,medium,Q4880851,"matched 'Magdala' (ancient city, biblical location) — place class; country match",32.839500,35.507800,high,Description precisely locates Magdala Synagogue 4 miles northwest of Tiberias on the western shore of the Sea of Galilee with specific archaeological details; existing candidate coordinates align with,
581,konya-mevlana,Konya Mevlana,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,37.872769444444444,32.49213888888889,wikidata,medium,Q79857,"matched 'Konya' (metropolitan municipality in Central Anatolia, Turkey) — place class; country match",37.872700,32.492100,high,The Mevlana Museum in Konya is a famous singular site housing Rumi's tomb; the existing candidate coordinates are well-established for this landmark.,
582,samothrace,Samothrace,Greece,Greek Islands / Greece / Browse by Countries,40.500815,25.529646,wikidata,high,Q38283593,"matched 'Palaiopoli Archaeological Site' (archaeological site in Samothrace, Greece) — archaeological/historic class; country match",,,,,
583,mykonos,Mykonos,Greece,Cyclades Islands / Greek Islands / Greece / Browse by Countries,37.44529,25.32872,wikidata,medium,Q12286651,"matched 'Mykonos' (town on Mykonos island, South Aegean) — place class; country match",37.445290,25.328720,high,"The description confirms Mykonos as an island in the Cyclades approximately 157 km east-southeast of Athens, which matches the town of Mykonos on Mykonos island; the existing candidate coordinates are",
584,samos,Samos,Greece,Dodecanese Islands / Greek Islands / Greece / Browse by Countries,37.69083333,26.93833333,wikidata,high,Q13580795,matched 'Samos' (ancient Greek city-state) — archaeological/historic class; country match,,,,,
585,patara-theater-bouleuterion,Patara Theater & Bouleuterion,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.260278,29.314167,wikidata,high,Q233121,matched 'Patara' (Lycian settlement on the Mediterranean coast of Turkey) — archaeological/historic class; country match,,,,,
586,xanthos-monuments,Xanthos Monuments,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.357132,29.319255,wikidata,high,Q464936,matched 'Xanthos' (ancient city of Ionia in modern-day Turkey and UNESCO World Heritage Site) — archaeological/historic class; country match,,,,,
587,letoönletoon,Letoön/Letoon,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.331944444444,29.289722222222,wikidata,high,Q703480,matched 'Letoon' (Ancient Lycian city and part of UNESCO World Heritage site in Turkey) — archaeological/historic class; country match,,,,,
588,alexandria-troas-remote-places,Alexandria Troas: Remote Places,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,39.75194444,26.15861111,wikidata,high,Q1393407,matched 'Alexandria Troas' (ancient city of Troas in modern-day Turkey) — archaeological/historic class; country match,,,,,
590,limyra-roman-bridge,Limyra Roman Bridge,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.342806,30.1705,wikidata,high,Q780117,matched 'Limyra' (human settlement) — archaeological/historic class; country match,,,,,
591,piraeus-archaeological-museum,Piraeus Archaeological Museum,Greece,Athens (11 folders) / Greece South / Greece / Browse by Countries,37.943,23.646944444444,wikidata,low,Q58976,"matched 'Piraeus' (city and port of Attica region, Greece) — country match",37.940800,23.643200,high,"Piraeus Archaeological Museum is a well-established institution in central Piraeus; the description confirms its location in Piraeus port city and its 1981 inauguration, placing it at the known museum",
592,ephesus-terrace-houses,Ephesus Terrace Houses,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.939722,27.348611,wikidata,high,Q47611,matched 'Ephesus' (ancient Greek city in Anatolia) — archaeological/historic class; country match,,,,,
593,masada-bath-storerooms-and-headquarters,"Masada: Bath, Storerooms, and Headquarters",Israel,Dead Sea / Central / Israel / Browse by Countries,31.315555555556,35.353888888889,wikidata,high,Q186312,matched 'Masada' (archaeological site in southeastern Israel) — archaeological/historic class; country match,,,,,
595,pompeii-public-structures-and-mount-vesuvius,Pompeii Public Structures and Mount Vesuvius,Italy,Italy / Browse by Countries,40.750556,14.489722,wikidata,high,Q43332,"matched 'Pompeii' (ancient Roman city near modern Naples, Italy) — archaeological/historic class; country match",,,,,
596,amphipolis-museum,Amphipolis Museum,Greece,Greece North / Greece / Browse by Countries,40.839444444444,23.862777777778,wikidata,high,Q18010006,"matched 'Kasta tomb' (ancient Macedonian tomb in Amfipoli, Macedonia, Greece) — archaeological/historic class; country match",,,,,
597,masada-water-systems,Masada Water Systems,Israel,Dead Sea / Central / Israel / Browse by Countries,31.315555555556,35.353888888889,wikidata,high,Q186312,matched 'Masada' (archaeological site in southeastern Israel) — archaeological/historic class; country match,,,,,
