section_ID,section_Parent_ID,section_Title,section_Text,section_Map_X,section_Map_Y,section_DateAdded,section_LastModified,section_SortOrder,section_Type_ID,section_Level,section_Image,section_Keywords,section_Notes,section_Old_ID,section_Old_Parent_ID
512,499,Hieroglyphic Inscriptions,"<p>
	Click on the left hand column to view posted inscriptions.</p>
",,,,,1,4,,512_Atlas102_400.jpg,"Hieroglyphics, Hieroglyphic, Inscription Inscriptions, Egypt",,,
513,488,Settlement in Canaan 113-130,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;Settlement in the Land of Canaan&quot; pp. 113&ndash;120.&nbsp; The images in this section are mainly from the Late Bronze II Period (1400&ndash;1200 B.C.).</p>
<p>
	Included is a rare image of what may be a representation of <a href=""go.asp?img=Atlas127"">ancient Israelites</a>&mdash;from 1209 B.C.!</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,7,4,,513_Atlas127_400.jpg,"Settlement, Tribal Allotment Allotments, Late Bronze II, LB II, Judges Zondervan Atlas of the Bible, Carl Rasmussen",111027- CR; Home,,
514,488,Samuel and Saul 131-137,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;Transition to&nbsp; The Monarchy: Samuel and Saul&quot; pp. 131=137.&nbsp; The images in this section are mainly from the Late Bronze II Period (1200&ndash;1010 B.C.).</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,8,4,,514_ICDSEG04_400.jpg,"Samuel, Saul, Philistines, David, Judges, Transition to The Monarchy, Zondervan Atlas of the Bible, Carl Rasmussen",111028 - CR; Home,,
515,503,Ain Dara,"<p>
	Ain Dara is a large (60! acre [24 ha.]) tell located in northwestern Syria&mdash;40 mi. [65 km.] northwest of Aleppo.&nbsp; It was occupied from the Chalcolithic (fourth millennium B.C.) to the Ottoman period (A.D. 1517&ndash;1917).</p>
<p>
	One of the most interesting group of finds are a series of temples that existed from roughly 1300 to 740 B.C.&nbsp; John Monson (see below) has argued that this temple exhibits over 60 parallels to Solomon&#39;s Temple as described in the biblical text (1 Kings 6; 2 Chronicles 3).</p>
<p>
	The temple was excavated by Ali Abu Assaf in the 1980&#39;s.</p>
<p>
	Images in this section are courtesy of Mark Connally.</p>
<hr />
<p>
	Monson, John J. &ldquo;The New &#39;Ain Dara Temple: Closest Solomonic Parallel.&rdquo;<em>Biblical Archaeology Review</em> vol. 26, no. 3 (May/June, 2000): 20&ndash;35, 67.</p>
",,,,,,4,,515_AinDara.jpg,"Ain Dara, Ein, En, Syria, John Monson, Mark Connally, Solomon, Solomonic Temple, biblos.com, www.biblos.com, BAR, Biblical Archaeology Review",111029 - CR; Home,,
516,488,David and Solomon 138–149,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;Transition to&nbsp; The Monarchy: Samuel and Saul&quot; pp. 138&ndash;149.&nbsp; The images in this section are mainly from the Iron IIA Period (1000-900 B.C.).</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,9,4,,516_ICSHGZ10_400.jpg,"The United Monarch David and Solomon, Zondervan Atlas of the Bible, Carl Rasmussen",111029 - CR; Home,,
517,488,Divided Monarchy 150–164,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;The Divided Kingdom&quot; pp. 150&ndash;164.&nbsp; The images in this section are mainly from the Iron IIB Period (930-722 B.C.).</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,10,4,,517_ISBNAR61_400.jpg,"The Divided Monarchy, Zondervan Atlas of the Bible, Carl Rasmussen",111030 - CR; Home,,
518,488,Judah Alone 165-171,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;Judah Alone&quot; pp. 165&ndash;171.&nbsp; The images in this section are mainly from the Late Iron Age (722&ndash;586 B.C.).</p>
<p>
	The above image is of a very-difficult-to-visit monumental tomb located on the grounds of the <a href=""http://holylandphotos.org/browse.asp?s=488,505,518&amp;img=IJOTIT06"">Ecole Biblique</a> in Jerusalem from the Iron Age.</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,11,4,,518_IJOTIT06_400.jpg,"Judah Alone, Zondervan Atlas of the Bible, Carl Rasmussen",111031 - CR; Home,,
519,488,Exile and Return 172-179,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;Exile and Return&quot; pp. 172&ndash;179.&nbsp; The images in this section are mainly from the Persian Period (586&ndash;332 B.C.).</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,12,4,,519_TWMRISAO01_400.jpg,"Judah Alone, Zondervan Atlas of the Bible, Carl Rasmussen",111102 - CR; Home,,
520,488,Arrival of the Greeks,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;The Arrival of the Greeks&quot; pp. 180&ndash;88.&nbsp; The images in this section are mainly from the Hellenistic Period (332&ndash;63 B.C.).</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,13,4,,520_JNIEAQA02_400.jpg,"Arrival of the Greeks, Zondervan Atlas of the Bible, Carl Rasmussen",,,
521,488,Maccabean Revolt 189–196,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;the Maccabean Revolt and the Hasmonean Dynasty&quot; pp. 189&ndash;196.&nbsp; The images in this section are mainly from the Hellenistic Period (332&ndash;63 B.C.).</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,14,4,,521_ICHMMG08_400.jpg,"The Maccabean Revolt and the Hasmonean Dynasty, Zondervan Atlas of the Bible, Carl Rasmussen",111107 - CR; Home,,
522,488,Early Roman Rule 197-204,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;Early Roman Rule in Palestine&quot; pp. 197&ndash;204.&nbsp; The images in this section are mainly from the arrival of Pompey to the death of Herod the Great (63 B.C.&ndash;4 B.C.)</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,15,4,,522_IJNTMDTB03_400.jpg,"Early Roman Rule in Palestine, Pompey, Herod the Great, Zondervan Atlas of the Bible, Carl Rasmussen",111108 - CR; Home,,
523,488,Life of Christ 205-215,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;The Life of Christ&quot; pp. 205&ndash;215.</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,16,4,,523_INLGNZ30_400.jpg,"Jesus, The Life of Christ, Zondervan Atlas of the Bible, Carl Rasmussen",111109 - CR; Home,,
524,488,Early Church 216-223,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;The Expansion of the Church in Palestine&quot; pp. 216&ndash;223 and cover the period from A.D. 30 to A.D. 135.</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,17,4,,524_IJNTWW10_400.jpg,"The Expansion of the Church in Palestine, Zondervan Atlas of the Bible, Carl Rasmussen",111111 - CR; Home,,
525,21,Iconium to Pisidian Antioch,"<p>
	The region between Iconium and Pisidian Antioch (between Konya and Yalva&ccedil;) is the region through which eastern branch of the <em>Via Sebastia</em> ran in the first century A.D.&nbsp; It is very probable that Paul passed though this area at least four times&mdash;twice on his first journey and then also on his second and third journeys.</p>
<p>
	This &quot;section&quot; will included images of this region along with remnants of the Roman Road, bridges, and way stations (Seljuk).</p>
",,,,,4,4,,525_Yunuslar.jpg,"Roman Road Roads, Bridge Bridges, Iconium, Konya, Yalvac, Yalvaç, Pisidian Antioch, Paul, Journey, First, Second, Third, Journeys, Turkey, Map, Yunuslar",111112 - CR; Home,,
526,488,Journeys of Paul 224-234,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;The Journeys of Paul&quot; pp. 224&ndash;234.</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,18,4,,526_TWNAAS13_400.jpg,"The Journeys of Paul, Zondervan Atlas of the Bible, Carl Rasmussen",111116- CR; Home,,
527,488,Seven Churches 235-239,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;The Seven Churches of Revelation&quot; pp. 235&ndash;279.</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,19,4,,527_TWCSEP32_400.jpg,"The Seven Churches of Revelation, Zondervan Atlas of the Bible, Carl Rasmussen",111118 - CR; Home,,
528,488,Jerusalem 240-253,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;Jerusalem&quot; pp. 240&ndash;253.</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,20,4,,528_Atlas240_400.jpg,"Jerusalem, Zondervan Atlas of the Bible, Carl Rasmussen",111119 - CR; Home,,
530,19,City of David Antiquities,"<p>This section contains (will contain) images of antiquities excavated in the City of David (= the Old Ancient Core).&nbsp; The OAC is a 15 acre [6 ha.] area located on the southern spur of the eastern ridge and is bounded on the east by the Kidron Valley and on the west by the Central/Tyropoeon Valley.&nbsp; Because this area is close to the Gihon Spring this is where people tended to settle during the earliest periods of occupation in Jerusalem.</p>

<p>For various views of the spring and the water system in this area note the following:&nbsp; <a href=""go.asp?s=99"" target=""_blank"">Warren&#39;s Shaft</a>,&nbsp; <a href=""go.asp?s=97"" target=""_blank"">Gihon Spring, Hezekiah&#39;s Tunnel, and the Pool of Siloam</a>.</p>
",,,,,1,4,,IJOAC01.jpg,"Jerusalem, City of David, Old Ancient Core, Pictures, Photographs, Images, PowerPoint",111120 - CR; Home,,
531,19,Kidron Valley Views,"<p>This section will contain a number of images viewing the Kidron Valley.&nbsp; In the Jerusalem area the Kidron Valley runs from the north to the south.&nbsp; It is located just east of the ridge on which the <a href=""go.asp?s=318"">Temple Mount</a> and the Old Ancient Core are located and west of the Mount of Olives&mdash;that is, between the <a href=""go.asp?s=93"">City of David</a> and the Mount of Olives.</p>

<p>To view some of the beautiful tombs from the Second Temple (NT) Period in the Kidron Valley <a href=""go.asp?s=50"">Click Here</a>.</p>
",,,,,10,4,,531_Atlas241_400.jpg,"Kidron Valley, Jerusalem",111121 - CR; Home,,
532,488,Disciplines of Historical Geography 254-262,"<p>
	The images in this section are from the <em>Zondervan Atlas of the Bible</em> &quot;The Disciplines of Historical Geography&quot; pp. 254&ndash;262.</p>
<p>
	<strong>For commercial publication in books, electronic media, web sites, etc</strong>. please contact <a href=""mailto:holylandphotos@comcast.net?subject=Image%20Usage"">Carl Rasmussen</a> for information on modest commercial publication fees and rights.</p>
<p>
	To consider purchasing the <em>Zondervan Atlas of the Bible</em> <a href=""http://www.amazon.com/exec/obidos/ASIN/0310270502/holylandphoto-20"" target=""_blank"">Click Here</a>.</p>
",,,,,21,4,,532_Atlas259_400.jpg,"Discipline Disciplines of Historical Geography, Zondervan Atlas of the Bible, Carl Rasmussen",111121 - CR; Home,,
533,28,Asclepion,"<p>
	The temple and healing center of the god Asclepius was located about 550 yards [500 m.] north of the theater.&nbsp; Although not as well preserved as those found at Epidaurus or <a href=""go.asp?s=109"" target=""_blank"">Pergamum</a>, still the foundational remains of the structure at Corinth are significant.</p>
<p>
	The Asclepion is a place where people came to be healed of their diseases. The complex included dining rooms, bathing facilities, dormitories, and other structures.</p>
<p>
	Asklepios was actually a deified Greek physician. The symbol of Asklepios is an entwined snake (the same as the modern medical symbol).</p>
<p>
	For view of various votive offerings (tera cotta body parts) <a href=""go.asp?img=GSPLCO15&amp;SiteID=67"">Click Here</a>.</p>
<p>
	For a brief description of the biblical and historical significance of Corinth and a Map of the region <a href=""browse.asp?SiteID=67"">Click Here</a>.</p>
",,,,,3,4,,533_GSPLCOAS02_400.jpg,"Asclepion, Asklepieion, Asklepios, Corinth, Peloponnese, Greece, Paul, Roman Period, Corinthians, Asklepieion, Asklepios, Healing, Votive Offerings, Physician",120208 - CR; Home began,,
